-3.903809526033121258e-01,-4.747866191779331335e-01,-7.552073390873632608e-01,-2.510482226267174988e-01,-4.736002454448062782e-01,2.421664147327865280e+00,6.470958131434699778e-01,-2.158767043756339710e-01,-1.963129517582959949e-01,-6.159352973567405742e-01,-4.953562352422448134e-01,3.354666777337508288e-01,-1.282436359958113892e+00
-4.317363297805028033e-01,2.919061578654087885e+00,-9.432392093627409713e-01,-2.510482226267174988e-01,-1.277871578595596525e+00,4.396009757334084500e-01,-1.516617258607176888e+00,7.319491356194598453e-01,-6.530226234350673398e-01,-9.870057384343543516e-01,3.155180621313234401e-01,4.409530193723565916e-01,-1.071424853854743731e+00
-4.304585790304112924e-01,-4.747866191779331335e-01,-1.174894473542006379e+00,-2.510482226267174988e-01,-6.033214282110628268e-01,1.401829221521178892e-01,-5.242473620222264097e-02,-2.774031160828379639e-01,-8.813774592734530122e-01,-8.373805605804778285e-01,-3.151619469370064985e-01,3.886530684759051946e-01,-5.190316754567495527e-01
8.916680123594340479e-01,-4.747866191779331335e-01,1.034856065934232738e+00,-2.510482226267174988e-01,9.446846861329314393e-01,-1.983857824145205395e+00,1.110013823739884220e+00,-1.233754901298298012e+00,1.630525734948789163e+00,1.532682256624926742e+00,7.660037828944167293e-01,4.409530193723565916e-01,2.970050298074133455e+00
-4.095364563647404532e-01,3.736754302800721073e-01,-6.408839619599335791e-01,3.983298465677250988e+00,-8.195233994881566675e-01,1.931068369394202566e+00,-5.427749252043501116e-01,3.579044511563778119e-01,-7.672000413542601205e-01,-1.118675894945765803e+00,4.522662967346843810e-02,3.730295661953971220e-01,-8.187486554634472169e-01
2.664562119069689761e+00,-4.747866191779331335e-01,1.034856065934232738e+00,-2.510482226267174988e-01,1.039813553494852938e+00,-1.424381836702230064e+00,7.362503929620384246e-01,-9.977706982106189226e-01,1.630525734948789163e+00,1.532682256624926742e+00,7.660037828944167293e-01,-2.545684430761031347e+00,1.877360142264962173e+00
-4.287947539189730928e-01,-4.747866191779331335e-01,1.067307542549681409e-01,-2.510482226267174988e-01,1.231171952799730712e-01,9.259795979828286949e-01,8.014018166756080586e-01,-7.385021885854484713e-01,-9.955548771926457929e-01,-8.194255392380126457e-01,1.126392359504891694e+00,4.409530193723565916e-01,-9.450867546590955293e-01
-3.825196180070988827e-01,-4.747866191779331335e-01,-7.552073390873632608e-01,3.983298465677250988e+00,-4.476560088915549351e-01,5.745499576292014687e-01,-3.870864699936572839e-02,1.609687736864670897e-03,-1.963129517582959949e-01,-6.159352973567405742e-01,-4.953562352422448134e-01,3.429874015630211825e-02,-6.211773726787630512e-01
-4.240040850636253023e-01,-4.747866191779331335e-01,-1.820861984880120243e-01,-2.510482226267174988e-01,-1.017328548482040462e-01,5.590870534536416248e-01,4.790737204084750678e-01,-4.842196118376851932e-01,-4.246677875966816673e-01,1.321905919126422080e-01,-3.151619469370064985e-01,4.264375668989769941e-01,-3.375886606544888369e-01
-9.501263623268455319e-03,-4.747866191779331335e-01,1.034856065934232738e+00,-2.510482226267174988e-01,1.836537472375594782e-01,1.682972933804087190e-01,2.527582485613394381e-01,-3.750276818224692610e-01,1.630525734948789163e+00,1.532682256624926742e+00,7.660037828944167293e-01,4.018388611807309219e-01,2.269007187303226092e-01
-4.278576570171286342e-01,-4.747866191779331335e-01,-1.253115731576563308e+00,-2.510482226267174988e-01,-9.838368976587483772e-01,1.544495765005213128e+00,-1.758695390279328696e-01,-7.651988045210485201e-02,-8.813774592734530122e-01,-8.014705178955474629e-01,-2.250648027843881738e-01,4.409530193723565916e-01,-8.711655264063224990e-01
-4.294868191054118656e-01,-4.747866191779331335e-01,-9.071370902698684402e-01,-2.510482226267174988e-01,-3.784713780828847796e-01,-4.670874963789493073e-01,-7.622323524500574932e-01,5.801274795024130571e-01,-5.388452055158744480e-01,-1.112690887831610631e+00,7.660037828944167293e-01,4.409530193723565916e-01,-3.940375985929699398e-01
-3.942942883898412632e-01,-4.747866191779331335e-01,-1.986330030722451845e-01,-2.510482226267174988e-01,-1.276770914014553615e-01,-4.853618376773377596e-01,3.110516276734806018e-01,-2.723174645478825817e-01,-6.530226234350673398e-01,-6.338903186992057570e-01,-4.487051447915150343e-02,4.336398906453107216e-01,-3.631250849599921282e-01
-4.294653041255225845e-01,9.251757624277754388e-01,-1.359917833892978045e+00,-2.510482226267174988e-01,-7.503387686794870115e-01,1.291466423950600850e+00,-9.096803113807671037e-01,1.861390635297024143e-01,-3.104903696774888311e-01,-1.124660902059920753e+00,-4.487051447915150343e-02,4.052738155828284339e-01,-7.717078738480462885e-01
